,Athletes,Sports,Events,Gold,Silver,Bronze,Men,Women,Total_Medals
2017-01-01,1.2840909090909112,3.5343822843822794,2.9892191142191127,0.0,0.0,0.6969696969696957,0.8627622377622388,0.421328671328671,0.6969696969696957
2018-01-01,5.270697578936212,5.310100568623287,6.386713507452139,0.0,0.0,0.4958324503779042,3.7837763562195375,1.4869212227166753,0.49583245037790424
2019-01-01,6.773837401048786,2.8115059477081688,5.63152098955624,0.0,0.0,-0.1947245821212753,4.1828858931615915,2.5909515078871967,-0.19472458212127486
2020-01-01,3.015915187366293,-0.2528919386017163,1.2256766539922568,0.0,0.0,-0.3431244850642847,1.2589835203276198,1.7569316670386725,-0.3431244850642843
2021-01-01,-0.5756806059391126,1.2108020788251248,0.16261564532266304,0.0,0.0,0.4186678440931817,-0.6501824345573102,0.0745018286181951,0.4186678440931817
2022-01-01,2.337597838825507,5.529164739933114,4.9076109913032155,0.0,0.0,0.9396619560561384,2.0730337143141333,0.26456412451137323,0.9396619560561384
2023-01-01,7.935098689291985,5.742116356781551,8.34499849031613,0.0,0.0,0.26938975968573775,5.599459795767711,2.335638893524279,0.26938975968573786
2024-01-01,7.055281128908879,0.7089950785251915,4.291102534173431,0.0,0.0,-0.6543367526833648,4.015647365647002,3.0396337632618775,-0.6543367526833643
