,Athletes,Sports,Events,Gold,Silver,Bronze,Men,Women,Total_Medals
2017-01-01,1.6875000000000009,1.0625000000000013,1.6875000000000009,0.0,0.0,0.0,1.5000000000000018,0.18749999999999944,0.0
2018-01-01,1.898437500000001,0.9765625000000007,1.898437500000001,0.0,0.0,0.0,1.0312499999999991,0.8671875000000026,0.0
2019-01-01,1.7041015624999998,1.053710937500001,1.7041015624999998,0.0,0.0,0.0,1.4570312500000022,0.247070312499998,0.0
2020-01-01,1.8807373046875013,0.9835205078125004,1.8807373046875013,0.0,0.0,0.0,1.0698242187499987,0.810913085937503,0.0
2021-01-01,1.7201080322265623,1.0473480224609388,1.7201080322265623,0.0,0.0,0.0,1.4219360351562527,0.29817199707031017,0.0
2022-01-01,1.8661785125732435,0.9893054962158208,1.8661785125732435,0.0,0.0,0.0,1.101737976074217,0.7644405364990267,0.0
2023-01-01,1.7333471775054927,1.0420873165130629,1.7333471775054927,0.0,0.0,0.0,1.392914772033694,0.340432405471799,0.0
2024-01-01,1.8541392982006086,0.9940893948078159,1.8541392982006086,0.0,0.0,0.0,1.1281288862228378,0.7260104119777714,0.0
