,Athletes,Sports,Events,Gold,Silver,Bronze,Men,Women,Total_Medals
2017-01-01,57.543811087888734,15.352880774222871,36.65501259842522,0.8512876120555462,3.4292993139963794,1.8074716299401972,36.5395558186735,21.00425526921525,6.088058555992125
2018-01-01,32.12516513026326,10.434179549872258,21.58255657493322,2.035699784998584,1.6695561683581008,2.887762464745192,20.334654378489486,11.79051075177375,6.593018418101879
2019-01-01,33.60314228079283,8.316015548378921,20.8681195287068,1.4740163393744816,2.3199741922877735,2.171568159971395,19.576180321558905,14.026961959233915,5.965558691633655
2020-01-01,28.8402256055385,9.269530510218186,19.96930366685838,0.8395275227797918,1.0886474753082105,1.568883211431084,16.245660611416294,12.59456499412222,3.4970582095190874
2021-01-01,29.812709117033258,8.14791915192334,19.97512884070254,1.1745712293115995,1.834509636988619,1.6170209723811475,18.749613062836044,11.063096054197219,4.626101838681367
2022-01-01,30.41694889767011,8.868801755884263,20.70453997173687,0.9032023368210282,1.6931386371587767,1.3351163952410727,19.045513422625685,11.371435475044423,3.9314573692208796
2023-01-01,29.51120862988578,8.556997715401618,19.88217637220994,1.1071939765781982,1.650969057925776,1.4388136247067635,18.905907534206687,10.605301095679078,4.1969766592107405
2024-01-01,30.63038706039419,8.670057416016583,20.42461022457917,1.0461277304798131,1.7497171905131825,1.4222552418828298,19.38698702622943,11.243400034164758,4.218100162875827
