,Athletes,Sports,Events,Gold,Silver,Bronze,Men,Women,Total_Medals
2017-01-01,16.237673663809336,6.919085600281632,9.175927787164945,0.434020981873478,0.04956965771793831,0.434020981873478,8.65070799491107,7.586965668898272,0.9176116214648937
2018-01-01,18.86799450100889,8.303611098701655,11.079262659883888,0.5114472871208378,-0.01556202844217458,0.5114472871208378,8.853905526025356,10.014088974983544,1.0073325457995008
2019-01-01,17.920254179791325,9.047196548645045,11.083011948468252,0.6801367845789696,-0.12244817809043573,0.6801367845789696,6.589187605290313,11.331066574501026,1.2378253910675032
2020-01-01,21.259135744853566,10.19480879509859,11.982483941135815,0.8295367571704619,-0.10158896886805724,0.8295367571704619,8.392492380351369,12.866643364502206,1.557484545472867
2021-01-01,21.7959700908898,11.49511056744021,12.597005330307535,0.8972747665675431,-0.15355903679387561,0.8972747665675431,7.219773323548427,14.576196767341386,1.6409904963412107
2022-01-01,24.265013336534988,12.872503522027788,13.605430424053704,1.100686383727661,-0.20409013745622862,1.100686383727661,7.509164781001903,16.755848555533102,1.9972826299990933
2023-01-01,25.894226897435484,14.4185886117589,14.393839132070186,1.241364660085357,-0.247736336049296,1.241364660085357,7.0716423945161075,18.8225845029194,2.2349929841214182
2024-01-01,28.53568137089394,16.176331773488116,15.562726760608475,1.4408154146128846,-0.30164800824530835,1.4408154146128846,7.1312446902513,21.404436680642657,2.579982820980461
